AnomalyScore,AnomalyScore_normalized,CreateTime,CreateTimeUnix,EquipID,Recipe,EventDesc,SAW_ProductionStock_Z1,BladeOD_Z1,BladeThickness_Z1,FlangeODType_Z1,SAW_ProductionStock_Z2,BladeOD_Z2,BladeThickness_Z2,FlangeODType_Z2,ECID_4280,ECID_4290,ECID_6603,ECID_6611,ECID_6607,ECID_6615,ECID_4628,ECID_4629,ECID_6641,ECID_6640,ECID_6636,ECID_6637,ECID_6666,ECID_4204,ECID_4205,SVID_1404,SVID_1405,SVID_3223,SVID_1412,SVID_1413,SVID_1400,SVID_1401,SVID_1763,SVID_1765,SVID_1352,SVID_1353,SVID_1771,SVID_1775,SVID_1502,SVID_1503,SVID_1760,SVID_1759,SVID_1755,SVID_1756,SVID_1500,SVID_1501,SVID_1785,SVID_1764,SVID_1766
0.21936216731807417,1.0,2025-05-31 05:33:15.823,1748669595,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,3936,293.0,23616,13776,492,492,800,630,199898,206502,0,0,800,610,133,204,141,206,49950,29970,214,49950,29970
0.21869914968736315,0.9979039690882279,2025-05-31 21:35:32.017,1748727332,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,3936,294.0,23616,15744,-492,-492,800,630,199898,206502,0,0,800,630,130,204,140,205,49950,29970,214,49950,29970
0.21860965009088573,0.9976210295220407,2025-05-31 21:13:05.367,1748725985,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,4920,294.0,24600,14760,0,984,800,610,199898,206502,0,0,800,630,133,204,141,206,49950,29970,214,49950,29970
0.2185265213619615,0.9973582304991933,2025-05-31 21:38:40.750,1748727520,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,4920,293.0,24600,15744,0,492,800,630,199898,206502,0,0,780,630,131,203,141,206,49950,29970,214,49950,29970
0.21742405732602743,0.9938729556114703,2025-05-31 19:53:55.190,1748721235,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,6888,294.0,23616,16728,492,0,800,610,199898,206502,0,0,800,630,130,204,141,205,49950,29970,214,49950,29970
0.2170596824186341,0.992721038929328,2025-05-31 21:11:12.310,1748725872,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,6888,294.0,24600,15744,-984,-1476,800,630,199898,206502,0,0,800,630,130,204,141,205,49950,29970,214,49950,29970
0.21597331285285776,0.9892866442978705,2025-05-31 23:52:12.773,1748735532,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,4920,293.0,23616,15744,-1476,-492,800,630,199898,206502,0,0,780,630,131,203,141,206,49950,29970,214,49950,29970
0.2159313068776555,0.98915384870025,2025-05-31 19:52:52.043,1748721172,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,10824,294.0,22632,15744,0,-1476,800,630,199898,206502,0,0,800,630,132,203,140,206,49950,29970,214,49950,29970
0.21588648334456534,0.9890121458154699,2025-05-31 23:21:38.677,1748733698,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,5904,295.0,23616,14760,492,-984,800,630,199898,206502,0,0,800,610,132,203,141,207,49950,29970,214,50000,29970
0.21494097123166578,0.9860230509192045,2025-05-31 15:54:13.210,1748706853,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,5904,293.0,24600,15744,0,1476,780,630,199898,206502,0,0,780,630,133,204,140,205,49950,29970,214,49950,29970
0.214858563362255,0.9857625307857156,2025-05-31 05:02:42.677,1748667762,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,984,3936,293.0,23616,14760,-492,984,800,630,199898,206502,0,0,800,610,133,204,141,205,49950,29970,214,50000,29970
0.21469871058304707,0.9852571801720478,2025-05-31 17:02:30.520,1748710950,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,3936,293.0,23616,13776,-492,492,800,630,199898,206502,0,0,800,630,131,203,141,207,49950,29970,214,50000,29970
0.21455985349516077,0.9848182042910953,2025-05-31 17:25:56.500,1748712356,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,6888,294.0,22632,13776,-984,492,780,630,199898,206502,0,0,800,630,132,203,141,206,49950,29970,214,49950,29970
0.21452218085520508,0.9846991078836733,2025-05-31 07:25:58.697,1748676358,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,5904,293.0,21648,15744,-492,492,800,630,199898,206502,0,0,800,610,132,203,141,206,49950,29970,214,49950,29970
0.21432519532043998,0.9840763676262281,2025-06-01 21:46:14.430,1748814374,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,9840,294.0,22632,13776,-984,492,800,610,199898,206502,0,0,800,610,133,204,141,205,49950,29970,214,49950,29970
0.21373046008278856,0.9821962012706207,2025-05-31 16:37:36.403,1748709456,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,18696,293.0,23616,15744,492,492,800,630,199898,206502,0,0,800,630,133,204,140,205,49950,29970,214,50000,29970
0.21369930755063615,0.9820977172072309,2025-05-31 20:00:57.563,1748721657,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,6888,293.0,25584,15744,-492,492,800,630,199898,206502,0,0,800,630,131,203,139,206,49950,29970,214,49950,29970
0.21369926693157176,0.9820975887961441,2025-05-31 05:01:52.930,1748667712,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,984,3936,294.0,23616,14760,-492,984,800,630,199898,206502,0,0,780,630,206,204,141,205,49950,29970,214,49950,29970
0.21342193168456536,0.9812208349607658,2025-05-31 05:45:51.260,1748670351,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,984,4920,294.0,23616,14760,-492,0,800,630,199898,206502,0,0,800,630,206,203,141,208,49950,29970,214,49950,29970
0.213345885864896,0.9809804274944256,2025-05-31 03:31:23.277,1748662283,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,5904,284.0,23616,13776,-492,-492,800,630,199898,206502,0,0,800,630,133,203,140,205,49950,29970,214,50000,29970
0.21326350417344297,0.9807199901186285,2025-05-31 03:45:09.290,1748663109,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,1968,294.0,23616,15744,-492,1476,800,630,199898,206502,0,0,800,630,131,203,141,206,49950,29970,214,50000,29970
0.21324072288506735,0.98064797048833,2025-05-31 21:47:19.197,1748728039,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,7872,294.0,24600,17712,-984,-492,800,610,199898,206502,0,0,780,630,133,204,141,205,49950,29970,214,49950,29970
0.21323951604920205,0.9806441552575398,2025-05-31 03:48:05.300,1748663285,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,2952,293.0,22632,14760,984,984,800,630,199898,206502,0,0,800,630,131,203,141,206,49950,29970,214,50000,29970
0.21313608710834187,0.9803171801558637,2025-05-31 21:50:49.113,1748728249,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,8856,293.0,25584,16728,-492,0,800,630,199898,206502,0,0,780,630,132,203,141,206,49950,29970,214,49950,29970
0.21311187690326872,0.9802406432194941,2025-06-05 18:32:48.717,1749148368,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,7872,294.0,23616,13776,-492,1476,800,630,199898,206502,0,0,800,630,131,203,139,206,49950,29970,214,49950,29970
0.21303833220765284,0.9800081426821516,2025-06-02 00:48:14.627,1748825294,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,3936,293.0,23616,14760,492,984,800,630,199898,206502,0,0,800,630,130,205,140,205,49950,29970,214,50000,29970
0.21299581310808646,0.9798737249187262,2025-05-31 05:31:58.750,1748669518,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,1968,293.0,23616,13776,492,492,800,630,199898,206502,0,0,800,630,133,203,140,207,50000,29970,214,49950,29970
0.21297075410909921,0.9797945046475562,2025-05-31 22:48:35.440,1748731715,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,18696,294.0,23616,15744,-492,-492,800,630,199898,206502,0,0,800,630,131,203,141,205,49950,29970,214,50000,29970
0.21295465475155267,0.9797436089405431,2025-05-31 20:09:07.657,1748722147,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,5904,293.0,24600,15744,984,492,780,630,199898,206502,0,0,800,630,133,204,141,205,49950,29970,214,50000,29970
0.21291832614815992,0.9796287615033625,2025-05-31 23:01:41.883,1748732501,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,16728,294.0,23616,14760,-492,0,800,610,199898,206502,0,0,800,630,133,204,140,205,49950,29970,214,49950,29970
0.2128900969069546,0.9795395189863594,2025-05-31 12:12:13.760,1748693533,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,4920,294.0,23616,15744,-492,-1476,800,610,199898,206502,0,0,800,610,131,204,140,205,49950,29970,214,50000,29970
0.21284322451772525,0.9793913389498374,2025-06-05 14:40:43.797,1749134443,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,2952,293.0,25584,13776,492,492,800,630,199898,206502,0,0,800,630,131,203,139,205,49950,29970,214,49950,29970
0.2128357557913863,0.9793677276904187,2025-05-31 05:27:50.343,1748669270,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,3936,295.0,23616,15744,492,-1476,800,630,199898,206502,0,0,800,630,133,204,140,206,49950,29970,213,50000,29970
0.21279298673445096,0.9792325197242178,2025-06-01 23:46:26.467,1748821586,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,3936,304.0,22632,15744,0,-492,780,630,199898,206502,0,0,800,630,133,204,141,206,49950,29970,214,49950,29970
0.2127614531405983,0.9791328309913501,2025-06-01 23:43:00.603,1748821380,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,3936,305.0,22632,14760,-984,0,800,630,199898,206502,0,0,800,630,133,204,141,205,49950,29970,214,49950,29970
0.21272122291538348,0.9790056491612873,2025-05-31 23:25:15.100,1748733915,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,3936,294.0,23616,13776,-492,-492,800,630,199898,206502,0,0,800,630,132,202,141,207,49950,29970,214,50000,29970
0.21270679108948504,0.978960025105764,2025-06-05 16:02:57.530,1749139377,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,4920,294.0,23616,14760,1476,984,800,630,199898,206502,0,0,800,630,131,204,139,205,49950,29970,214,50000,29970
0.21265473205472363,0.9787954482664121,2025-05-31 14:17:36.930,1748701056,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,11808,293.0,22632,14760,0,984,800,610,199898,206502,0,0,800,610,132,203,141,207,49950,29970,214,49950,29970
0.21257090803974843,0.9785304512008766,2025-05-31 17:02:34.020,1748710954,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,17712,293.0,23616,14760,-492,984,800,630,199898,206502,0,0,800,610,131,204,140,205,49950,29970,214,50000,29970
0.21239258745718087,0.977966717393578,2025-05-31 18:53:31.167,1748717611,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,4920,294.0,23616,14760,492,0,800,630,199898,206502,0,0,780,630,206,204,140,205,49950,29970,214,50000,29970
0.2123046458818531,0.9776887032778458,2025-05-31 12:11:54.600,1748693514,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,4920,301.0,23616,15744,-492,-1476,800,610,199898,206502,0,0,800,630,132,203,141,207,49950,29970,214,50000,29970
0.21225354174112787,0.9775271451929353,2025-06-05 17:27:56.053,1749144476,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,984,3936,295.0,23616,14760,492,0,800,630,199898,206502,0,0,780,630,131,204,138,205,49950,29970,214,49950,29970
0.21224547943036304,0.9775016574052797,2025-05-31 21:31:23.273,1748727083,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,4920,293.0,25584,14760,-492,0,780,630,199898,206502,0,0,780,630,131,203,141,206,49950,29970,214,49950,29970
0.21223670401747258,0.977473915252085,2025-05-31 21:44:57.703,1748727897,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,2952,294.0,24600,14760,0,984,800,630,199898,206502,0,0,780,630,132,202,141,207,49950,29970,214,49950,29970
0.21212200732145353,0.9771113188305143,2025-05-31 03:30:20.117,1748662220,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,984,3936,285.0,23616,14760,492,0,800,630,199898,206502,0,0,780,630,133,204,141,205,49950,29970,214,49950,29970
0.2121016747110066,0.9770470403286471,2025-05-31 21:22:14.570,1748726534,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,3936,294.0,24600,15744,984,492,800,610,199898,206502,0,0,800,630,133,204,141,206,50000,29970,214,49950,29970
0.21200848279492673,0.9767524280471889,2025-06-05 16:58:42.197,1749142722,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,984,3936,293.0,23616,15744,492,1476,800,630,199898,206502,0,0,800,610,132,204,139,205,49950,29970,214,49950,29970
0.21198171974255903,0.9766678206665438,2025-05-31 21:13:53.313,1748726033,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,4920,292.0,24600,14760,0,984,780,610,199898,206502,0,0,800,630,133,204,140,205,49950,29970,214,50000,29970
0.21195488726583173,0.9765829938111861,2025-05-31 23:22:57.540,1748733777,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,3936,293.0,23616,13776,-492,-492,800,610,199898,206502,0,0,800,630,132,203,141,207,50000,29970,214,49950,29970
0.21190386970049824,0.9764217094214065,2025-05-31 08:43:18.210,1748680998,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,984,4920,293.0,21648,14760,-492,984,800,630,199898,206502,0,0,800,610,130,204,141,205,49950,29970,214,49950,29970
0.2118768955690477,0.976336434745863,2025-06-01 23:44:20.890,1748821460,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,3936,305.0,22632,15744,-984,492,800,630,199898,206502,0,0,800,630,133,204,141,205,49950,29970,214,50000,29970
0.21183707682166114,0.9762105537413099,2025-05-31 04:04:07.410,1748664247,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,4920,294.0,22632,15744,0,1476,800,630,199898,206502,0,0,800,630,131,205,141,205,49950,29970,214,49950,29970
0.21165415365791995,0.975632269563151,2025-05-31 06:54:20.213,1748674460,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,4920,285.0,21648,13776,-492,-492,800,630,199898,206502,0,0,800,630,132,204,141,205,49950,29970,214,49950,29970
0.21154902911708645,0.9752999340761797,2025-05-31 07:02:59.217,1748674979,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,6888,293.0,20664,16728,0,-984,800,630,199898,206502,0,0,800,630,132,204,141,205,49950,29970,214,49950,29970
0.21150134407317983,0.9751491849536409,2025-05-31 17:28:52.613,1748712532,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,2952,3936,293.0,23616,14760,492,984,800,630,199898,206502,0,0,780,610,131,203,141,207,50000,29970,214,50000,29970
0.21149394952401063,0.9751258081942316,2025-05-31 20:01:10.677,1748721670,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,8856,293.0,24600,14760,984,984,780,630,199898,206502,0,0,800,630,133,204,141,205,50000,29970,214,49950,29970
0.21144167664019353,0.9749605553031273,2025-05-31 15:57:15.270,1748707035,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,7872,292.0,23616,14760,-492,-984,800,630,199898,206502,0,0,800,630,130,205,141,205,49950,29970,214,50000,29970
0.21135811706184854,0.9746963942143823,2025-05-31 13:20:43.417,1748697643,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,6888,305.0,23616,14760,492,984,800,630,199898,206502,0,0,800,630,130,204,141,205,50000,29970,214,49950,29970
0.21131763560687755,0.9745684181590824,2025-05-31 16:19:57.677,1748708397,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,1968,4920,293.0,23616,13776,492,-1476,800,630,199898,206502,0,0,800,610,130,205,141,205,49950,29970,214,49950,29970
0.2113100137578236,0.9745443228251396,2025-05-31 07:02:47.380,1748674967,TSWD193,STM0022S_B,Kerf Check Start,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,3936,4920,295.0,21648,14760,492,0,780,630,199898,206502,0,0,800,630,132,203,140,206,49950,29970,214,49950,29970
0.21129761666621333,0.9745051312772415,2025-05-31 19:51:50.920,1748721110,TSWD193,STM0022S_B,Kerf Check End,SW00000223,2.187,0.001,Hub,SW00000224,2.1874,0.001,Hub,29999940,29999940,1200.0,800.0,1200.0,800.0,3048,3048,-700.0,-700.0,-650.0,-700.0,200.0,50000,30000,984,4920,293.0,24600,15744,984,-492,800,630,199898,206502,0,0,800,630,132,202,141,206,49950,29970,214,49950,29970
